
combino 17 []
CombiVEP 14 "['""matplotlib >= 1.0.0""']"
comboloader 11 "['""WebOb>=0.9.8""'  '""nose>=0.11""'  '""httplib2>=0.5.0""'  '""PasteScript>=1.7""'  '""Beaker>=1.5.4""'  '""Routes>=1.12.3""']"
Commandeer 92 []
commander 51 []
CommandLineApp 28 []
commandor 20 []
CommandParser 42 []
commentator 9 "['# -*- Extra requirements: -*-\n         WebOb'  'Paste'  'PasteScript'  'genshi'  '#         CouchDB']"
committer 19 []
CommonBWC 43 "['BlazeForm>=0.3.0'  'BlazeWeb>=0.3.0']"
common-python-difio 13 []
CompleteGenomicsTools 12 ['# -*- Extra requirements: -*-']
completeit 10 []
compmake 213 "['termcolor'  'setproctitle'  'readline'  'PyYaml'  'psutil']"
compressibleInterFlux 12 []
compset 11 []
ConceptNet 175 "['csc-utils >= 0.6'  'django'  'simplenlp']"
conda 16497 []
condent 16 []
cone.app 96 []
cone.tile 53 "['setuptools'  'zope.component'  'zope.exceptions'  'pyramid']"
cone.ugm 22 "['setuptools'  'cone.app'  'node.ext.ldap'  '#repoze.profile']"
ConfArgParse 29 []
confduino 59 []
confetti 3567 []
ConfigIt 22 []
configman 241 []
configmgr 14 "['appdirs'  'py']"
ConfigObject 68 ['setuptools']
configparser 7388011 []
config_resolver 359 []
configsmash 10 []
configurable 30 ['# -*- Extra requirements: -*-']
configuration 166 []
configure 235 "['""pyyaml""']"
ConfigView 9 []
ConfigViper 29 []
ConflictsOptionParser 28 []
confparse 13 []
confumatrix 11 []
confutils 24 []
confuzzle 11 "['jinja2'  'pyyaml'  'argparse']"
Conntrack 18 []
console 1498 []
consoleargs 11 []
constants 13651 []
constraints 34 []
constrict 10 []
construct 59310 []
ContactBWC 10 "['AuthBWC'  '# required for control panel code'  'annoying!\n        BaseBWA']"
contentbus 9 []
contenttransformer 33 "['# -*- Extra requirements: -*-\n        WebOb'  'Paste'  'PasteScript'  'docutils'  'genshi']"
context 259 "['""context.api""'  '""context.viewer""']"
continued 15 []
continuously 7 []
continuous-scripts 9 []
contpl 10 []
controlsystems 13 []
conttest 234 []
convert2x 5 ['PIL >= 1.1.7']
cony 9 []
cookbook 29 []
Cooker 12 []
cookies 346805 []
coop-agenda 12 []
coop-bar 22 []
Coopr 114 []
coopr.age 17 []
coopr.data.pyomo 9 []
coopr.openopt 19 []
coopr.opt 32 []
coopr.os 24 []
coopr.plugins 23 []
coopr.pysos 25 []
coopr.pysp 43 []
coopr.sucasa 20 []
coop-tag 10 []
coopy 15 ['six']
coo_utils 8 "['numpy>=1.0'  'scipy>=0.8']"
cop 47 []
copydog 12 "['requests==0.13.6'  'redis==2.6.2'  'python-dateutil==2.1'  'pytz==2012c'  'docopt==0.4.1'  'PyYAML==3.10'  'python-daemon==1.6'  'texttable==0.8.1']"
corduroy 61 []
coreclient 9 []
CorePost 31 "['twisted>=12.0.0'  'formencode>=1.2.4'  'pyyaml>=3.1.0']"
cornerstone.cssvar 11 "['setuptools'  'zope.component'  'zope.app.publisher'  'zope.configuration']"
cornerstone.soup 29 "['setuptools'  'zope.catalog'  'uuid'  'zope.annotation'  '#ZODB'  '# Zope 2 dependencies are missing'  'need to add if Zope 2.<12 is no \n          # longer supported']"
cornerstone.ui.result 18 "['setuptools'  '# -*- Extra requirements: -*']"
corneti.recipes.codeintel 32 "['setuptools'  'zc.buildout'  'zc.recipe.egg']"
corset 12 []
cotendo 10 "['""lxml>=2.3beta1""'  '""BeautifulSoup>=3.2.0""'  '""suds>=0.4""']"
couchbase 42782 "['""requests""'  '""unittest2""'  '""uuid""']"
couchbasekit 12 []
couchclient 9 "['requests'  'simplejson']"
couchdb-auditor 8 []
CouchDB-FUSE 16 []
couchdbhelper 7 "['""couchdb""']"
couchdb-python-curl 53 ['pycurl']
couchdb-session 17 "['# -*- Extra requirements: -*-\n          couchdb'  'simplegeneric'  'ProxyTypes']"
couch-named-python 37 "['""PyYAML""'  '""couchdbkit""']"
couchpy 45 "['# setuptools\n        pygments'  '#Sphinx'  '#sphinx-pypi-upload']"
couchql 8 []
couleur 162 []
countenvir 18 []
Counter 2135 []
countries 145 []
cov-core 92430 ['coverage>=3.4']
coverage-reporter 13 []
cowboy 13 []
cphhpctoolbox 12 []
cpool 24 []
CppHeaderParser 5862 []
cpplint 65282 []
cp.recipe.cmd 69 "['setuptools'  'zc.buildout'  'zope.testing']"
cql 85292 "['""thrift""']"
cqlengine 2248 []
cqlug_demo 12 []
crablfs 19 []
crank 2399 ['# -*- Extra requirements: -*-']
crawler 815 []
crawley-dev 16 "['lxml'  'eventlet'  'elixir'  'pyquery']"
crc16 130015 []
createcoverage 1510 []
createsend 80823 []
createzopecoverage 18 "['setuptools'  'z3c.coverage'  '# Add extra requirements here']"
creole 176 []
crepo 15 []
crispy-forms-foundation 820 ['django-crispy-forms>=1.1.2']
CROC 54 []
crockford 10 []
crocodoc 8 ['requests>=0.14.1']
cromlech.container 8 []
cromlech.sqlalchemy 9 []
crone 17 []
cron-wrap 28 []
CrossTex 11 []
crucible 13 []
crunch 47 []
crust 18 "['""requests""']"
Cryp 21 []
cryptacular 3491 []
cryptic 10 []
Cryptotrade 14 []
csa 620 []
csb 217 []
csc-utils 73 []
csorteddict 8 []
csp 364 []
cspace-HgSite 42 []
csp_eventlet 60 []
cs.portlet.aemet 17 "['setuptools'  '# -*- Extra requirements: -*-\n          lxml']"
csp_twisted 12 []
css 349 []
cssbuster 14 ['cssutils>=0.9.8']
css_crawler 12 []
css.fontawesome 21 "['""fanstatic""'  '""js.bootstrap""']"
cssmergemedia 11 ['cssutils >= 0.9.9']
cssprefixer 288 []
cssselect 1726228 []
CSStyle 11 []
cs.tags 13 "['setuptools'  '# -*- Extra requirements: -*-']"
cstypo 16 []
csvcat 25 []
csvImporter 573 []
csvkit 37302 []
csvmerge 19 []
csv_overview 17 []
csvplait 13 ['prettytable']
csvquerytool 46 []
CSVSee 15 []
csx 30 []
ctctwspylib 13 []
ctypes_configure 36 []
ctypes_configure2 14 []
ctypesgen 5085 []
cube-client 40 "['""requests""']"
cubes 451 []
cubicweb-activitystream 17 []
cubicweb-addressbook 201 []
cubicweb-apycot 15 []
cubicweb-basket 14 []
cubicweb-blog 88 []
cubicweb-calendar 41 []
cubicweb-company 29 []
cubicweb-document 8 []
cubicweb-drh 19 []
cubicweb-email 118 []
cubicweb-event 40 []
cubicweb-expense 53 []
cubicweb-file 307 []
cubicweb-folder 70 []
cubicweb-forge 47 []
cubicweb-forgotpwd 53 []
cubicweb-i18ncontent 8 []
cubicweb-intranet 10 []
cubicweb-invoice 20 []
cubicweb-iprogress 34 []
cubicweb-jqplot 35 []
cubicweb-link 158 []
cubicweb-localperms 104 []
cubicweb-mailinglist 8 []
cubicweb-nosylist 88 []
cubicweb-openidrelay 9 []
cubicweb-pdfexport 11 []
cubicweb-person 47 []
cubicweb-preview 49 []
cubicweb-registration 28 []
cubicweb-rememberme 28 []
cubicweb-skillmat 25 []
cubicweb-sysinfo 6 []
cubicweb-tag 136 []
cubicweb-task 103 []
cubicweb-testcard 20 []
cubicweb-timeseries 9 []
cubicweb-timesheet 112 []
cubicweb-tracker 58 []
cubicweb-trackervcs 47 []
cubicweb-trustedauth 72 []
cubicweb-vcreview 115 []
cubicweb-vcsfile 143 []
cubicweb-workcase 62 []
cubicweb-workorder 46 []
cubicweb-zone 13 []
Cubric 10 ['cuisine']
CUBRID-Python 106 []
cuevanalib 11 []
CuevanaLinks 61 []
cuisine 490 []
cuisine-postgresql 21 []
culinary 13 "['""fabric""']"
curate 29 []
curl_proxies_checker 22 ['pycurl']
curlwrapper 101 []
curly 31 []
currypy 16 []
curses-check-for-keypress 26 []
cursive.tools 14 []
cutadapt 3522 []
cutlass 8 []
cutools 17 "['clint'  'plumbum'  'subcmd']"
cxor 11 []
cyclone 4318 []
cyclone-sse 24 []
cyclone-wtforms 11 []
Cydra 30 "['setuptools>=0.6b1'  'Flask'  'flask-csrf'  'Werkzeug']"
CydraGitHTTP 7 []
CydraHgWebdir 11 "['Cydra >=0.1'  'mercurial']"
CydraTrac 11 "['Cydra >=0.1'  'Trac']"
CydraTwistedGit 11 "['Cydra >=0.1'  'TwistedGit']"
cygwinreg 29 []
cyhdfs 10 []
cykooz.djangopaste 40 "['distribute'  'Django'  'PasteScript']"
cykooz.djangorecipe 18 "['distribute'  'zc.buildout'  'zc.recipe.egg'  'Django']"
cykooz.sequence 14 "['distribute'  'ZODB3'  'zope.component'  'zope.interface'  'zope.annotation']"
cykooz.thumbs 14 []
cykooz.title 11 "['distribute'  'zope.component'  'zope.container'  'zope.interface'  'zope.dublincore'  'zope.i18n'  'zope.i18nmessageid']"
cymru-services 217 []
cymysql 17056 []
cynq 8 "['sanetime>=4'  '<5']"
cyp_nester 18 []
cztext 11 []
d 388 "['Markdown'  'pyquery'  'pygments']"
d2m.wsgiapp 9 "['setuptools'  'grok'  '# -*- Extra requirements: -*-']"
d51.django.virtualenv.test_runner 21 []
d9t.gis 20 "['setuptools'  'zope.interface'  '# -*- Extra requirements: -*-']"
d9t.json 35 "['setuptools'  '# -*- Extra requirements: -*-']"
da 27 []
Daarmaan 13 []
dabble 14 []
dae 15 []
daemonize 30184 []
daemonized 15 []
daemon-manager 13 []
daft 1668 "['""numpy""'  '""matplotlib""']"
dagdo 9 []
daikon 18 []
daily-notes 14 []
dailyscripts 18 []
dalton 11 []
dAmnViper 47 ['twisted']
DangerUXB 4 []
darcsver 56 []
dargparse 228 ['argparse==1.2.1']
dark-side 19 []
darksky 105 "['mapq'  'requests'  'simplejson']"
darts.util.events 17 []
darts.util.lru 952 []
dashboardmods 349 []
databag 29 []
datadiff 227680 []
dataflake.cache 84 "['setuptools'  'zope.interface']"
dataflake.fakeldap 576 "['setuptools'  'python-ldap']"
dataflake.ldapconnection 49 "['setuptools'  'python-ldap>=2.3.0'  'zope.interface'  'dataflake.cache'  'dataflake.fakeldap']"
DataGrid 33 []
DataGridBWC 28 "['BlazeWeb>=0.3.0'  'SQLAlchemyBWC>=0.1'  '""python-dateutil<=1.9.999""']"
datagristle 24 []
datahaven 132 []
datahub.gov.dot.nhtsa.recall 15 ['# -*- Extra requirements: -*-']
DataLoader 267 []
datanommer.commands 30 "['""datanommer.models""'  '""fedmsg""']"
datanommer.consumer 58 "['""datanommer.models""'  '""fedmsg""']"
DataONE_Certificate_Extensions 14 []
DataONE_Common 273 []
data_packager 8 []
DataPipeline 18 "['numpy>=1.1'  'matplotlib>=0.98.5.2'  'PEATDB'  'xlrd']"
datapkg 26 "['setuptools>=0.6c'  '# make ckan support obligatory for time being\n        ckanclient>=0.3']"
datarray 78 []
datashaping 22 []
datastore 147 ['smhasher==0.136.2']
datastream 193 "['# 0.6.19 has broken UUID field'  'we are waiting for new version\n            mongoengine==0.6.18'  'pymongo>=2.2.1'  'pytz>=2012h']"
data-structures 25 []
datatree 25 []
dataTXT 21 "['sparql-client >= 0.13'  'requests >= 0.11']"
datatype 39 "['pytest'  'pytest-cov'  'doctools'  'mock']"
datautil 191 "['python-dateutil>=1.0'  '# (optional) for excel handling\n        # xlrd']"
datazilla 15 []
dateable.chronos 83 "['setuptools'  'dateable.kalends >= 0.4']"
dateable.kalends 47 ['setuptools']
dateglob 10 []
dateminer 10 ['lxml']
DateRangeParser 271 []
dates 52 []
DateUtils 128509 "['python-dateutil'  'pytz']"
datrie 12244 []
daversy 12 []
DAWG 3902 []
DAWG-Python 22972 []
DAXFi 11 []
daybed 8 []
daycare 7 []
db 18758 "['""antiorm""']"
DB2CSV 15 []
dbconfig 128 ['django']
dbf 8675 []
dbgp 29 []
dbkit 23 []
dbs.utilitybelt 6 []
dbutil 75 []
DBUtils 151754 []
dcmt 13 ['numpy']
dcupload 9 []
ddbmock 269 []
ddg 2254 []
DDLockClient 47 []
ddt 154016 []
de9im 11 ['# -*- Extra requirements: -*-']
deadlinks 2413 []
dead-parrot 8 []
dealer 3612 []
debify 13 []
debinstall 20 []
debug 462 "['ipdb == 0.6.1'  'see >= 1.0']"
debugged 17 ['requests>=0.14.2']
debugger 54 []
DebugHeaders 8 "['""Paste""']"
decolib 8 []
deconf 12 []
decontractors 10 []
decorator 18868593 []
decoroute 16 []
decorouter 6 []
Decorum 38 []
decotrace 24 []
decoupage 95 "['# -*- Extra requirements: -*-\n          WebOb'  'Paste'  'PasteScript'  'genshi'  'martINI>=0.4'  'contenttransformer>=0.3.3'  'PyRSS2Gen']"
dedun 35 ['anyjson>=0.3.1']
DedupeCopy 46 []
DeeFuzzer 95 []
deego 24 "['colorama>=0.2.4'  'sh>=1.0.5']"
deep 161 []
defensio 11 []
defer 1258 []
define 116 []
deflacue 21 ['setuptools']
deform 5496 []
DeformAlchemy 9 []
deform_bootstrap 241 []
deform_ext_autocomplete 31 []
deform_jinja2 27 []
deform_widget_jquery_option_tree 13 "['""deform""']"
Deft 19 []
degreedays 256 []
deiman 14 []
delicious2fluid 21 []
DeliciousAPI 70 "['""simplejson>=1.9.2""'  '""BeautifulSoup>=3.0.7""']"
delicious_links 21 "['""feedparser""'  '""httplib2""']"
Deliverance 48 "['""lxml""'  '""WebOb""'  '""WSGIProxy""'  '""Tempita""'  '""Pygments""'  '""WebError""'  '""DevAuth""'  '""Paste""'  '""PasteScript""'  '""WSGIFilter""'  '""chardet""'  '""simplejson""']"
Deliverance.Rewrite 12 "['""lxml""'  '""WebOb==1.1.1""'  '""WSGIProxy""'  '""Tempita""'  '""Pygments""'  '""WebError""'  '""DevAuth""'  '""cssselect""'  '""Paste""'  '""PasteScript""'  '""WSGIFilter""'  '""chardet""'  '""simplejson""']"
Delny 19 []
demain 7 []
demjson 482339 []
demset 8 []
denim 10 []
densli 13 []
departmentscrape 9 "['twill'  'BeautifulSoup']"
deployme-installer 8 "['kajiki'  'PyYAML']"
deploytool 4 ['fabric>=1.2.2']
deps 81 []
descartes 237987 []
describe 53 "['nose'  'mock']"
desire 13 []
desub 17 ['ln.strip() for ln in\n                        path(requirements.txt)\n                        if not ln.startswith(#)']
desurveil 6 []
dev 2 []
DevAuth 12 "['WebOb'  'Paste'  'tempita']"
devil 38 "['simplejson>=2.1.0'  'django>=1.3.0']"
Dex 209 "['""pymongo""'  '""pyyaml""'  '""dargparse""'  '""ordereddict""']"
dexy 166 []
dexy_templates 25 []
dfuzz 9 []
dict2xml 20758 []
dictionary 530 []
dictobj 5086 []
dictutils 124 []
didit 38 "['""tw2.core""'  '""mako""'  '# -*- Extra requirements: -*-']"
die 82 []
DieBang 11 []
diesel 251 []
diffbot 82 []
diff-match-patch 375454 []
difio-cloudcontrol-python 8 []
difio-dotcloud-python 13 []
difio-heroku-python 11 []
difio-openshift-python 14 []
difio-virtualenv-python 10 []
Digify 9 []
digipy 10 "['""mlboost>=0.4.1""'  '""PIL>=1.1.6""']"
Dililatum 9 []
dinette 25 []
dinospeak 8 []
DIRECT 122 []
DirectoryStorage 13 []
dirsnap 15 []
Discipline 10 []
discoball 8 "['fabulous'  'argparse']"
discogs-client 5989 ['requests']
discount 83 []
discover 12900 []
diskdb 8 []
DisPass 41 []
dispatcher 1987 []
displays 26 []
disptrace 12 []
disqus-api-client 10 []
distancematrix 11 []
DistChecker 9 ['virtualenv']
distext 121 "['""Jinja2""']"
distillery 26 []
distPND 11 []
distribute-install_component 44 []
Distutils2 169 []
Distutils2-py3 125 []
distutilscross 445 []
Divisi 35 ['csc-utils >= 0.4.1']
djabberdjaw 11 []
djadmin_export 29 ['Django>=1.3']
djagios 12 []
Djalog 33 []
Djaloha 37 []
djaml 128 []
djangbone 59 []
Django 4385201 []
django-4store 12 []
django-503 27 []
django_a1lite 6 []
django-absolute 1600 ['django']
django-account-manager 10 []
django-achievements 27 []
django-activation 11 ['django']
django-activitysync 17 []
django-actualities 17 []
Django-Actuary 30 ['requests']
django-ad-code 39 []
django_addexampledata 6 []
django-addons 106 []
django-addressbook 6 []
django-addresses 63 []
django-admin-additions 8 []
django-adminaudit 22 []
django-admin-bootstrapped 3441 "['setuptools'  'Django>=1.4']"
django-adminbrowse 14 []
django-admin-ckeditor 7 []
django-admin-decorators 227 []
django-admin-enhancer 138 []
django-admin-export 41 []
django-admin-ext 18 []
django-admin-extensions 311 ['Django>=1.4']
django-adminfeatures 7 []
django-admin-filtrate 20 []
django-admin-flexselect 74 []
django-admin-import 63 []
django-admin-jqueryui 342 []
django-admin-shortcuts 2069 ['Django>=1.2']
django-admin-sso 38370 []
django-admin-user-stats 36 []
django-adv-cache-tag 1206 []
django-adworks 7 "['django>=1.4'  'django-uuidfield>=0.4']"
django-aesfield 1171 "['M2Crypto>=0.18'  'Django>=1.3'  'm2secret>=0.1.1']"
django-agent-trust 1468 ['django>=1.4']
django-aggregate-if 717 []
django-airbrake 46 "['xmlbuilder >= 0.9'  '< 1.0']"
django-aislug 14 ['django-stringfield>=0.1.5']
django-ajaxcomments 13 []
django-ajaxify 11 ['Django>=1.3']
django-ajaxmiddleware 32 []
django-ajax-selects 36246 []
django-ajax-upload-widget 112 []
django-ajaxutils 18 []
django-ajax-validation 145 []
django-akamai 21 []
django-albertson 10 "['albertson'  'django']"
django-alert 96 "['""django""']"
django-aliases 11 []
django-all-access 237 []
django-allauth 234113 "['django'  'oauth2'  'python-openid']"
django-aloha 7 []
django-alphafilter 98 []
django-analytical 8252 []
django-analytics 13 []
django-analytics-client 17 []
django-angularjs 13 []
django-announce 14 []
django-annoying 45637 []
django-anonymizer 45 []
django-answrs 9 []
django-any 178 []
django-any-urlfield 449 []
django-apikey 39 []
django-api-playground 8 []
django_appcache 15 []
django-appcms 22 []
django-appconf 425833 []
django-application-settings 85 []
django-app-metrics 26 []
django-app-plugins 27 ['setuptools']
django-appregister 84 []
django-appsettings 54 []
django-apptemplates 8530 []
django-appypod 413 ['# appy.pod == 0.8.1']
django-argparse-command 9 []
django-arrange 13 []
Django-ArrayAccum 19 []
django-arrayfields 172 []
django-articleappkit 10 []
django-articles 39 []
django-articles-addons 22 []
django-assets 5291 []
django-assist-ru 15 []
django-asterisk 11 []
django-async 175 []
django-async-messages 203 ['django>=1.2']
django-async-reports 43 "['Django==1.3.1'  'South==0.7.3'  'django-jsonfield==0.8.10'  'celery==2.5.3']"
django-athumb 49 []
django-atlas 32 []
django-attest 49 "['Django >=1.2'  'Attest >=0.6dev'  'distribute'  'six']"
django-attributes 8 []
django-audiofield 443 []
django-audiotracks 24 []
django-audit 14 "['""Django >= 1.1""'  '""pymongo >= 1.4""']"
django-audited-models 9 "['""Django >= 1.3""'  '""django-extensions == 0.8""'  '""django-threaded-multihost == 1.4-1""']"
django-audit-log 2019 []
django-aurora 9 []
django-auth-additions 25 []
django-auth-base-template 8 []
django-auth-fogbugz 13 ['fogbugz']
django-auth-hack 20 ['Django>=1.3.1']
django-auth-iam 22 []
django-auth-ldap 64420 "['""django >= 1.3""'  '""python-ldap >= 2.0""']"
django_auth_longer_email 9 []
django-author 1650 "['distribute'  'setuptools-git']"
django-authorizenet 14 []
django-auth-remember 12 []
django-authtkt 15 ['# -*- Extra requirements: -*-\n          Paste']
django-authy-admin 6 []
django-auto-api 11 []
django-autocomplete-light 106504 ['django']
django-autofixture 3802 []
django-autohide-help 17 []
django-autolinks 10 []
django-autoreports 37 []
django-autoslug 56377 []
django-auto-urls 11 []
Django-Avocado 27 []
django-aweber 8 []
django-awesome-snippets 13 ['Django']
django-babylon 24 []
django-backbone 30 []
django-backlinks 9 []
django-backup 35 []
django-badbrowser 19 "['""httpagentparser""']"
django-bakery 864 []
django-balanced 28 []
django-balancer 42 []
django-bankdownloads 7 []
django-banklink 12 []
django_base_model 11 []
django-baseviews 24 []
django-basic-feedback 13 ['Django>=1.3']
django-basket 27 ['django-classy-tags']
django-bcrypt 1282 []
django-beanstalk 11 []
django-beanstalkd 29 "['pyyaml'  'beanstalkc']"
django-beefycachecontrol 12 []
django-behave 1709 []
django-beta 8 []
django-better500s 9 []
django-bfm 29 ['Django>=1.3']
django-bft 12 []
django-bible 12 []
django-bidi-utils 990 []
django-bigpipe 14 "['""django""']"
django-bitfield 158061 ['Django>=1.2']
django-bitly 894 []
django-blakey-utils 21 "['Django==1.4.1'  'django-tastypie==0.9.11'  'simplejson>=2.2.1']"
django-blockedemails 7 []
django_block_manager 32 []
django-blog-zinnia 2500 "['BeautifulSoup>=3.2.0'  'django-mptt>=0.5.1'  '<0.6'  'django-tagging>=0.3.1'  'django-xmlrpc>=0.1.3'  'pyparsing>=1.5.5'  'pytz']"
django-bob 62 "['distribute'  'django']"
django-bookmarks 12 []
django-boolean-sum 16 []
django-bootstrap 834 []
django-bootstrap-assets 25 []
django-bootstrap-breadcrumbs 8853 []
django-bootstrap-form 44991 []
django-bootstrap-less 7 []
django-bootstrapped 11 []
django-bootstrap-static 485 []
django-bootstrap-static-files 7 []
django-bootstrap-toolkit 2591 []
django-bootup 15 []
django-bop 8 []
django-boto 38275 "['""django>=1.3""'  '""boto>=2.3.0""']"
django-bouncer 10 []
django-boundaryservice 25 []
djangobp 12 []
django-bpmobile 10 ['uamobile']
django-braces 123055 []
django-brainstorm 11 []
django-brake 419 ['django']
django-breadcrumbs 252 "['""Django>=1.3.4""']"
django-breadcrumb-trail 6 []
django-brevisurl 24 ['django']
django-browserid 167 []
django-browser-info 15 []
django-brutebuster 27 []
django-buildhost 9 []
django-buzz 12 []
django-bylaws 9 []
django-cached_authentication_middleware 525 ['django']
django-cached-field 98 "['django>=1.3.1'  'celery>=3.0'  'django-celery>=3.0']"
django-cache-machine 5115 []
django-cache-object 6 []
django-cacheops 59812 "['django>=1.2'  'redis>=2.4.12'  'simplejson>=2.1.5']"
django-cache-panel 356 []
django-cachepurge 14 ['# -*- Extra requirements: -*-']
django-cache-purge-hooks 15 []
django-cache-throttle 10 ['django']
django-cache-toolbox-modified 6 ['django>=1.3.0']
django-cache-url 19995 []
django-cache-utils 2550 []
django-cache-utils2 8 []
django-caching-app-plugins 58 ['setuptools']
django_callable_perms 26 []
django-callback 23 []
django-canjs 11 []
django-careful-forms 7 ['django-appconf>=0.5']
django-carson 9 []
django-cart 127 []
django_cas 39 []
django-cas-provider 14 "['setuptools'  'south>=0.7.2']"
django-catalog 27 "['extdirect.django'  'django-classy-tags'  'django-mptt']"
django-categories 1041 []
django-category 565 []
django-cbv 19 []
django-cbv-formpreview 16 []
django-cccontact 15 ['django-mailer==0.2a1']
django-ccfiletypes 11 []
django-ccgallery 17 "['django-ccthumbs'  'markdown2']"
django-ccnews 26 "['django-ccthumbs'  'django-writingfield'  'django-ccfiletypes'  'markdown2']"
django-ccpages 16 []
django-ccsitemaps 11 []
django-ccstraps 7 []
django-ccthumbs 9 []
django-celery 112416 "['""pytz""'  '""celery>=3.0.11""']"
django-celery-email 34496 "['""django-celery>=2.2.0""']"
django-celery-transactions 1910 "['""celery>=2.2.7""'  '""Django>=1.2.4""']"
django-celery-with-beanstalk 10 "['django-celery>=3.0'  '<4.0'  'beanstalkc']"
django-celery-with-couchdb 12 "['django-celery>=3.0'  '<4.0'  'couchdb']"
django-celery-with-mongodb 35 "['django-celery>=3.0'  '<4.0'  'pymongo']"
django-celery-with-redis 878 "['django-celery>=3.0'  '<4.0'  'redis>=2.4.4']"
django-census-places 20 []
django-centralniak-slugfield 9 []
django-cepfacil 9 ['django']
django-cerebro 9 []
django-cerial 22 []
django-chance 46 []
django_chartit 1056 []
django-chart-tools 489 []
django-chatrooms 20 []
django-cherrypy 5 ['cherrypy-wsgiserver']
django-choices 25960 []
django-chosen 220 []
django-chronograph 9 []
django-chunked-uploads 11 []
django-cities-light 6038 []
django-cities-tiny 25 []
django-ckeditor 113365 []
django_ckeditorfiles 20 []
django-class-based-auth-views 368 []
django-classbasedsettings 250 ['Django>=1.2']
django-class-registry 9 []
django-classroom 16 []
django-classy-tags 68532 []
django-clean 17 []
django-cleanup 45003 []
django-clear-cache 3352 []
django-cleditor 15 []
django-cliauth 11 []
django-clicky 14 []
django-cloud-browser 1849 "['""distribute""']"
django_cloudfront 9 ['pycrypto==2.6']
django-cloudmailin 45 []
django-cms 35226 "['Django>=1.3.1'  '<1.5'  'django-classy-tags>=0.3.4.1'  'south>=0.7.2'  'html5lib'  'django-mptt>=0.5.1'  '<0.5.3'  'django-sekizai>=0.6.1']"
djangocms-admin-style 36428 []
djangocms-column 5129 []
django-cms-facetsearch 12 []
django-cms-fakebook 9 []
django-cms-fancybox 14 []
django-cms-fragments 12 []
djangocms-gallery 12 []
django-cms-jplayer 14 []
django-cmskit 9 "['django>=1.4'  'django-cms==2.3.1']"
djangocms-link 16957 []
django-cms-lite 14 ['django']
django-cms-opencomparison 7 "['""django-cms>=2.1""']"
django-cms-pagetags 17 []
django-cms-pictures 10 "['""django-cms>=2.1""']"
django-cms-smartsnippets 15 []
django-cms-social-networks 9 "['""django-cms>=2.1""']"
djangocms-stacks 11 []
django-cms-storelocator 33 []
djangocms-table 643 []
django-cms-themes 38 []
djangocms-utils 928 []
django-cms-wunderground 9 []
djangocodemirror 1262 ['rstview']
django-codemirror-widget 5620 ['setuptools']
django-coffeescript 52 []
django-cofingo 16 []
django-collector 11 []
django-colorful 19752 []
django-comments 118 []
django-comments-extension 54 []
django-comments-rss 8 []
django-comments-xtd 2496 []
django-committees 40 []
django-common 454 []
django-common-helpers 20736 "['Django>=1.2.3'  'South>=0.7.2']"
django-completion 17 []
django-composite-field 4613 []
django-composite-form 10 []
django-compositekey 66 []
django-compositepk 12 []
django-composition 9 []
django-compound-field 20 "['""nose""'  '""django>=1.1""']"
django-compress 366 []
django-compresshtml 8 ['django']
django_compressor 169925 ['django-appconf >= 0.4']
django-concurrency 8425 []
django_concurrent_test_server 7 []
django-config 30 []
django-configglue 46 "['django >= 1.0.2-final'  'configglue >= 1.0']"
django-configstore 14 []
django-configurations 45889 []
django-conneg 53 []
django-contact 9 []
django-contact-form 1909 []
django-contact-form-gv 615 []
django-contactme 31 []
django-contactstore 14 []
django-contato 3 []
django-contentadmin 10 "['""django-form-utils""']"
django-contentblock 7 []
django-content-category 13 []
django-contenteditable 5 []
django-content-licenses 9 []
django-contentmanager 7 []
django-contentrelations 23 []
django-context-extras 27 []
django-contrib-comments-auth 11 []
django-cookie-law-nl 13 []
django-cookieless 34 "['setuptools'  '# -*- Extra requirements: -*-']"
django-cookie-message 53 []
django-cookiesession 47 []
django-coop 49 []
django-copyblock 42 []
django-copybook 361 []
django-cors 1001 []
django_couchdb_utils 18 []
django-couch-utils 50 []
django-counter 11 []
django_counters 13 "['pycounters'  'Django >= 1.2'  '<1.4']"
django-coverage 6406 []
django-crawler 9 []
django-crazyegg 15 []
django-crequest 8028 ['django>=1.2']
django-crispy-forms 315998 []
django-crowdsourcing 63 []
django-crud 10 []
django-crumbs 28 []
django_csp 79521 []
django-css 71 []
django-currencies 3341 []
django-currency_rates 15 []
django-cuser 3883 ['django>=1.2']
django-custom_delete_selected 7 ['django']
django-custom-field 352 []
django-dag 271 []
django-dagcategory 9 []
django-daguerre 2122 ['PIL']
django-dajax 1263 ['django-dajaxice>=0.5']
django-database-email-backend 15 []
django-database-files 29 []
django-database-storage 65 []
django-data-exporter 19 []
django-dataforms 15 []
django-data-importer 9 "['""Django >= 1.3.4""'  '""openpyxl""'  '""xlrd""']"
django-datastream 23 []
django-datatables 17 "['Django>=1.3'  'decorator']"
django-datatables-view 14051 ['setuptools']
django-data-tools 59 []
django-daterange-filter 17646 "['""Django""']"
django-dbconf 10 ['distribute']
django-dbgettext 38 []
django-db-pool 67 "['""Django>=1.3'  '<1.4.99""'  '""psycopg2>=2.4""']"
django-dbpreferences 81 []
django_db_sampler 12 []
django-dbsettings 33224 []
django-db-signals 295 "['""Django >=1.2""']"
django-dbstorage 16 ['Django>=1.0']
